Geography,Category,Data Type,Unit,Current Constant,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
Western Europe,Sub 1: Spirits,Off-trade Value RSP,USD million,Current Prices,31857.5,32982.1,33557.0,29184.2,28523.3,29088.1,32030.5,32801.8,33917.4,34919.9,35924.5,1.235023944
Western Europe,Sub 1: Wine,Off-trade Value RSP,USD million,Current Prices,58674.5,61240.9,62855.3,55202.9,54138.8,55290.0,60723.3,62082.9,64203.6,66167.9,68206.0,1.23360463
Western Europe,Apparel and Footwear,Retail Value RSP,USD million,Current Prices,425072.0,430082.6,432531.1,374060.5,364613.5,365379.8,385094.5,394179.5,402551.9,410537.9,419793.9,1.148924763
Western Europe,Sub 1: Apparel,Retail Value RSP,USD million,Current Prices,345518.0,349894.3,352504.8,305067.0,296995.9,297078.5,312814.9,319817.6,326121.3,332107.1,339104.3,1.14146362
Western Europe,Sub 2: Childrenswear,Retail Value RSP,USD million,Current Prices,39864.0,40520.1,40805.8,35958.6,35160.7,35188.7,37352.7,38520.0,39596.6,40643.3,41790.1,1.187599997
Western Europe,Sub 2: Apparel Accessories,Retail Value RSP,USD million,Current Prices,11802.3,12056.0,12108.4,10368.7,10173.6,10211.5,10710.5,10910.1,11095.4,11275.6,11490.7,1.125270528
Western Europe,Sub 2: Apparel by Mens vs WoMens,Retail Value RSP,USD million,Current Prices,282025.3,285409.6,287712.0,248485.4,241523.0,241454.7,253946.2,259313.2,264110.8,268654.7,274048.1,1.13498764
Western Europe,Sub 3: Menswear,Retail Value RSP,USD million,Current Prices,104572.0,105621.6,106452.5,91494.2,88810.5,88682.0,93294.4,95350.5,97244.4,99101.2,101337.7,1.14270878
Western Europe,Sub 3: Womenswear,Retail Value RSP,USD million,Current Prices,177453.4,179787.9,181259.4,156991.2,152712.5,152772.7,160651.8,163962.7,166866.4,169553.4,172710.4,1.130505647
Western Europe,Sub 2: Hosiery,Retail Value RSP,USD million,Current Prices,11826.3,11908.6,11878.6,10254.3,10138.6,10223.5,10805.5,11074.3,11318.6,11533.5,11775.4,1.15179733
Western Europe,Sub 1: Footwear,Retail Value RSP,USD million,Current Prices,79554.0,80188.3,80026.3,68993.5,67617.6,68301.3,72279.6,74361.9,76430.5,78430.8,80689.6,1.181377221
Western Europe,Sub 2: Children's Footwear,Retail Value RSP,USD million,Current Prices,12292.1,12363.0,12335.3,10584.7,10346.1,10477.4,11130.2,11485.7,11834.3,12183.0,12583.1,1.200975433
Western Europe,Sub 2: Mens Footwear,Retail Value RSP,USD million,Current Prices,25545.7,25699.8,25765.4,22239.8,21884.5,22150.4,23570.3,24341.8,25030.0,25752.4,26544.5,1.19837565
Western Europe,Sub 2: WoMens Footwear,Retail Value RSP,USD million,Current Prices,41716.3,42125.4,41925.7,36169.0,35386.9,35673.5,37579.0,38534.4,39566.2,40495.3,41562.1,1.165069309
Western Europe,Sub 1: Sportswear,Retail Value RSP,USD million,Current Prices,58135.1,60262.1,61751.5,54661.7,55410.4,57362.3,61852.8,64635.7,67203.4,69625.6,72234.3,1.25926436
Western Europe,Beauty and Personal Care,Retail Value RSP,USD million,Current Prices,102890.3,106318.1,108108.6,93849.6,92442.3,94050.6,99234.2,101869.2,104817.4,107480.0,110159.7,1.171281204
Western Europe,Sub 1: Baby / Child Goods,Retail Value RSP,USD million,Current Prices,3517.2,3619.2,3665.0,3190.1,3110.0,3123.4,3269.7,3335.6,3411.4,3479.8,3549.2,1.136325799
Western Europe,Sub 1: Bath and Shower,Retail Value RSP,USD million,Current Prices,8388.8,8596.6,8664.9,7502.7,7348.1,7457.7,7847.5,8027.2,8231.4,8407.9,8583.7,1.150984888
Western Europe,Sub 1: Colour Cosmetics,Retail Value RSP,USD million,Current Prices,13402.2,13992.0,14426.1,12862.3,13057.6,13549.3,14514.4,15088.2,15702.9,16266.0,16809.8,1.240639738
Western Europe,Sub 1: Deodorants,Retail Value RSP,USD million,Current Prices,5135.8,5319.9,5401.1,4679.1,4552.3,4593.3,4811.3,4911.7,5027.6,5127.8,5226.9,1.137940043
Western Europe,Sub 1: Depilatories,Retail Value RSP,USD million,Current Prices,1344.1,1379.5,1380.5,1183.3,1148.1,1144.8,1194.1,1214.7,1240.6,1264.2,1287.9,1.125
Western Europe,Sub 1: Fragrances,Retail Value RSP,USD million,Current Prices,14795.7,15173.9,15413.9,13361.4,13229.4,13469.4,14246.7,14673.0,15153.5,15598.3,16052.2,1.191753159
Western Europe,Sub 1: Hair Care,Retail Value RSP,USD million,Current Prices,16354.3,16862.7,16929.9,14408.6,13896.5,13868.7,14418.7,14623.7,14881.3,15113.0,15361.2,1.107616431
Western Europe,Sub 1: Mens Grooming,Retail Value RSP,USD million,Current Prices,14024.5,14413.5,14542.9,12549.8,12291.7,12387.8,13020.5,13335.3,13714.0,14070.6,14442.0,1.16582444
Western Europe,Sub 1: Oral Care,Retail Value RSP,USD million,Current Prices,9974.0,10489.7,10830.7,9440.5,9382.3,9645.0,10215.5,10528.4,10874.0,11187.9,11505.9,1.192939347
Western Europe,Sub 1: Skin Care,Retail Value RSP,USD million,Current Prices,22466.0,23206.4,23774.3,20676.0,20385.2,20842.0,22059.3,22675.2,23338.2,23921.0,24504.5,1.175726898
Western Europe,Sub 1: Sun Care,Retail Value RSP,USD million,Current Prices,3068.8,3179.5,3216.6,2843.8,2781.0,2872.4,3059.4,3160.5,3266.3,3362.9,3458.7,1.204115026
Western Europe,Sub 1: Premium Beauty/Personal Care,Retail Value RSP,USD million,Current Prices,28603.4,29619.0,30432.8,26682.7,26500.3,27214.6,28909.0,29888.2,30961.4,31959.8,32960.0,1.211114622
Western Europe,Sub 1: Mass Beauty and Personal Care,Retail Value RSP,USD million,Current Prices,58242.4,60035.9,60761.0,52582.4,51605.8,52297.3,55036.1,56315.1,57749.1,59005.6,60265.4,1.152361594
Western Europe,Consumer Appliances,Retail Value RSP,USD million,Current Prices,73309.2,76037.9,78477.3,70881.5,72023.7,71860.8,72889.6,74609.5,76094.9,77517.9,79186.3,1.10194014
Western Europe,Sub 1: Major Appliances,Retail Value RSP,USD million,Current Prices,47327.0,48825.2,50497.4,45275.3,45865.5,45835.1,46593.4,47564.7,48366.7,49124.5,50020.5,1.091314298
Western Europe,Sub 2: Dishwashers,Retail Value RSP,USD million,Current Prices,6380.6,6585.6,6753.5,5940.8,6102.5,6160.2,6316.5,6531.4,6662.1,6776.5,6899.5,1.120012337
Western Europe,Sub 2: Home Laundry Appliances,Retail Value RSP,USD million,Current Prices,12909.9,13380.7,14081.3,12913.2,13072.3,13040.4,13182.8,13342.4,13487.3,13678.8,13941.4,1.069092973
Western Europe,Sub 2: Large Cooking Appliances,Retail Value RSP,USD million,Current Prices,12994.3,13285.0,13615.3,12186.7,12366.9,12380.4,12607.8,12902.8,13152.3,13353.5,13593.9,1.098017835
Western Europe,Sub 2: Microwaves,Retail Value RSP,USD million,Current Prices,2087.2,2129.6,2221.8,1976.7,1964.9,1935.7,1963.7,1987.4,1998.3,2002.6,2008.8,1.037764116
Western Europe,Sub 2: Refrigeration Appliances,Retail Value RSP,USD million,Current Prices,12955.0,13444.3,13825.6,12257.9,12358.8,12318.4,12522.7,12800.7,13066.7,13313.1,13577.0,1.10217236
Western Europe,Sub 1: Small Appliances,Retail Value RSP,USD million,Current Prices,25982.2,27212.8,27980.0,25606.2,26158.2,26025.7,26296.1,27044.8,27728.2,28393.5,29165.7,1.120649973
Western Europe,Sub 2: Air Treatment Products,Retail Value RSP,USD million,Current Prices,3659.1,3864.9,3579.6,3683.9,4325.1,4353.5,4450.3,4654.3,4861.5,5098.0,5356.1,1.230297462
Western Europe,Sub 2: Food Preparation Appliances,Retail Value RSP,USD million,Current Prices,3153.1,3461.7,3733.4,3633.1,3695.0,3723.2,3797.4,3907.5,3994.5,4065.9,4153.2,1.11549205
Western Europe,Sub 2: Heating Appliances,Retail Value RSP,USD million,Current Prices,1184.8,1149.0,1107.6,951.6,910.3,875.5,877.6,883.6,892.9,907.7,927.6,1.059508852
Western Europe,Sub 2: Irons,Retail Value RSP,USD million,Current Prices,1721.5,1729.0,1767.1,1541.0,1518.9,1488.5,1517.4,1557.4,1597.9,1633.5,1675.4,1.125562647
Western Europe,Sub 2: Personal Care Appliances,Retail Value RSP,USD million,Current Prices,4141.8,4418.3,4675.1,4185.7,4192.8,4213.3,4338.1,4476.6,4602.3,4718.0,4857.6,1.152920514
Western Europe,Sub 2: Small Cooking Appliances,Retail Value RSP,USD million,Current Prices,7074.4,7332.2,7622.5,6687.0,6604.0,6501.5,6324.5,6426.2,6498.6,6536.3,6591.8,1.013889103
Western Europe,Sub 2: Vacuum Cleaners,Retail Value RSP,USD million,Current Prices,5047.4,5257.7,5494.6,4923.9,4912.2,4870.2,4990.9,5139.1,5280.4,5434.1,5604.0,1.15067143
Western Europe,Consumer Electronics,Retail Value RSP,USD million,Current Prices,137812.2,137222.4,139671.3,119299.3,114630.1,113590.2,122779.6,123547.8,127431.9,130282.7,134865.5,1.187298728
Western Europe,Sub 1: Computers and Peripherals,Retail Value RSP,USD million,Current Prices,41738.7,42604.3,43649.6,35275.4,32666.3,31766.3,33766.8,33423.9,33442.5,33496.4,33599.6,1.057712104
Western Europe,Sub 1: In-car entertainment,Retail Value RSP,USD million,Current Prices,3456.9,3007.8,2672.0,2046.8,1746.3,1635.0,1533.2,1369.0,1273.0,1183.8,1097.9,0.671498471
Western Europe,Sub 1: In-Home Electronics,Retail Value RSP,USD million,Current Prices,41607.8,37831.8,37609.5,31101.9,30142.8,29237.6,32304.5,32954.8,35059.5,36265.1,39212.2,1.341156593
Western Europe,Sub 2: Home Audio and Cinema,Retail Value RSP,USD million,Current Prices,6944.9,7061.1,7234.3,6049.8,5741.2,5610.6,5753.8,5612.3,5547.2,5458.6,5385.5,0.959879514
Western Europe,Sub 2: Home Video,Retail Value RSP,USD million,Current Prices,34662.9,30770.7,30375.2,25052.1,24401.6,23627.0,26550.7,27342.4,29512.3,30806.5,33826.7,1.431696788
Western Europe,Sub 1: Portable Electronics,Retail Value RSP,USD million,Current Prices,51008.7,53778.6,55740.2,50875.2,50074.7,50951.3,55175.2,55800.2,57656.9,59337.4,60955.8,1.196354166
Western Europe,Sub 2: Transactions,Retail Value RSP,USD million,Current Prices,10695880.8,11080624.0,11311578.8,10097628.0,10047313.6,10119460.7,10796381.0,11106547.6,11392418.3,11643936.9,11925520.5,1.178473918
Western Europe,Consumer Health,Retail Value RSP,USD million,Current Prices,36972.9,39020.5,39874.7,35275.2,35659.1,35645.6,36692.8,38062.1,39330.0,40511.0,41801.0,1.172683305
Western Europe,Eyewear,Retail Value RSP,USD million,Current Prices,36154.6,37401.0,38106.7,33713.2,33553.2,34200.7,37608.9,38579.0,40039.6,41366.1,42650.9,1.247076814
Western Europe,Sub 2: Better For You (BFY),Retail Value RSP,USD million,Current Prices,46983.1,48277.2,48623.1,41256.2,39434.6,38969.6,40663.8,41385.4,42227.5,42748.5,43547.8,1.117481319
Western Europe,Sub 2: Fortified/Funcional (FF),Retail Value RSP,USD million,Current Prices,37669.9,38781.3,39126.1,33712.6,32584.3,32375.9,34083.1,35195.0,36504.6,37651.9,39146.6,1.209127777
Western Europe,Sub 2: Free From,Retail Value RSP,USD million,Current Prices,6088.4,6797.6,7545.5,7295.5,8010.5,8836.8,10100.7,11267.3,12481.2,13630.8,14930.2,1.689548253
Western Europe,Sub 2: Naturally Healthy (NH),Retail Value RSP,USD million,Current Prices,63735.1,66905.9,68110.7,60137.6,60645.3,61313.5,65276.2,68229.2,71410.5,74091.5,77303.7,1.260794115
Western Europe,Sub 2: Organic,Retail Value RSP,USD million,Current Prices,13655.6,14800.3,15802.8,14245.2,14995.6,15855.2,17353.4,18572.6,19847.3,20935.5,22144.4,1.396664817
Western Europe,Home and Garden,Retail Value RSP,USD million,Current Prices,309666.6,313335.5,315480.3,273300.0,269820.5,275867.0,301523.8,310067.3,319462.4,327487.5,335362.2,1.215666245
Western Europe,Sub 1: Gardening,Retail Value RSP,USD million,Current Prices,35610.4,35512.6,36440.3,31528.0,31128.2,31977.7,35073.3,36062.9,37122.7,38001.9,38868.6,1.215490795
Western Europe,Sub 1: Home Furnishings,Retail Value RSP,USD million,Current Prices,181166.6,183825.0,184510.3,160355.6,158466.8,162212.2,177448.4,182928.2,188913.1,194055.6,199018.5,1.226902169
Western Europe,Sub 1: Home Improvement,Retail Value RSP,USD million,Current Prices,65758.5,66490.7,66982.4,57774.7,57153.3,58341.9,63598.5,65034.6,66653.5,68018.1,69426.2,1.18998867
Western Europe,Sub 1: Homewares,Retail Value RSP,USD million,Current Prices,27131.1,27507.2,27547.3,23641.7,23072.2,23335.3,25403.6,26041.6,26773.1,27411.8,28048.9,1.201994403
Western Europe,Home Care,Retail Value RSP,USD million,Current Prices,34897.0,35786.2,35977.0,31024.7,30253.5,30491.3,32306.5,33141.5,33889.4,34664.6,35552.8,1.16599817
Western Europe,Sub 1: Air Care,Retail Value RSP,USD million,Current Prices,2749.3,2795.4,2829.0,2456.5,2417.0,2464.4,2623.5,2699.3,2766.8,2827.2,2894.6,1.174565817
Western Europe,Sub 1: Bleach,Retail Value RSP,USD million,Current Prices,992.1,1020.0,1021.9,874.3,844.2,835.4,867.3,874.1,879.7,884.0,890.2,1.065597319
Western Europe,Sub 1: Dishwashing,Retail Value RSP,USD million,Current Prices,5447.2,5626.7,5691.3,4928.3,4833.0,4880.1,5170.1,5312.9,5467.2,5615.6,5786.8,1.185795373
Western Europe,Sub 1: Home Insecticides,Retail Value RSP,USD million,Current Prices,1008.9,1031.1,1043.9,892.1,871.4,894.6,941.9,958.4,976.4,990.9,1008.6,1.127431254
Western Europe,Sub 1: Laundry Care,Retail Value RSP,USD million,Current Prices,16540.5,16969.9,16918.7,14559.5,14175.9,14239.9,15145.9,15584.0,15936.1,16340.4,16793.5,1.179327102
Western Europe,Sub 1: Polishes,Retail Value RSP,USD million,Current Prices,926.2,911.0,889.9,740.7,708.4,703.9,727.7,729.7,731.5,732.2,735.4,1.044750675
Western Europe,Sub 1: Surface Care,Retail Value RSP,USD million,Current Prices,5306.4,5434.8,5543.0,4790.4,4643.6,4675.2,4921.2,5024.3,5123.1,5218.5,5334.5,1.141020705
Western Europe,Sub 1: Toilet Care,Retail Value RSP,USD million,Current Prices,1926.3,1997.3,2039.2,1782.9,1760.0,1797.9,1908.9,1958.9,2008.6,2055.7,2109.2,1.173146449
Western Europe,Hot Drinks,Retail Value RSP,USD million,Current Prices,32010.8,33416.9,34079.4,29676.0,29667.7,29295.2,30153.7,31093.0,32050.9,32958.1,34052.5,1.162391791
Western Europe,Sub 1: Coffee,Retail Value RSP,USD million,Current Prices,22963.7,23952.5,24457.2,21279.4,21344.6,21093.2,21627.0,22285.9,22984.0,23643.0,24459.4,1.159586976
Western Europe,Sub 1: Tea,Retail Value RSP,USD million,Current Prices,6916.5,7250.1,7388.5,6500.5,6511.8,6479.8,6818.3,7093.7,7347.5,7589.6,7853.0,1.211920121
Western Europe,Sub 1: Other Hot Drinks,Retail Value RSP,USD million,Current Prices,2130.6,2214.2,2233.6,1896.2,1811.3,1722.2,1708.4,1713.5,1719.4,1725.6,1740.1,1.010393682
Western Europe,Luxury Goods,Retail Value RSP,USD million,Current Prices,248632.5,262280.8,278549.3,260542.6,267529.6,278031.1,305304.7,326347.2,347923.9,370500.6,396367.9,1.425624328
Western Europe,Sub 1: Designer Apparel and Footwear,Retail Value RSP,USD million,Current Prices,46702.6,48686.7,49844.0,43777.8,43115.6,44004.8,46999.3,48611.0,50165.5,51632.0,53274.5,1.21065202
Western Europe,Sub 1: Fine Wines/Champagne or Spirits,Retail Value RSP,USD million,Current Prices,11124.5,11534.4,11893.4,10540.2,10445.8,10741.6,11483.6,11909.2,12310.2,12696.9,13109.8,1.220469949
Western Europe,Sub 1: Luxury Cars,Retail Value RSP,USD million,Current Prices,126855.5,134960.2,146601.2,143749.9,152686.4,161348.3,181045.1,197733.1,214962.1,233276.7,254429.2,1.57689421
Western Europe,Sub 1: Luxury Eyewear,Retail Value RSP,USD million,Current Prices,5599.7,5831.4,5994.8,5355.4,5361.4,5507.3,5883.3,6120.5,6385.1,6665.5,6986.6,1.268607121
Western Europe,Sub 1: Luxury Hotels (5-star plus),Retail Value RSP,USD million,Current Prices,12443.7,13238.6,14327.0,12888.9,12687.5,12507.0,13265.4,13857.9,14493.8,15156.1,15820.0,1.264891661
Western Europe,Sub 1: Luxury Jewellery,Retail Value RSP,USD million,Current Prices,11975.1,12551.4,13090.4,11505.2,11278.3,11478.8,12140.2,12467.8,12807.4,13117.1,13463.9,1.172936195
Western Europe,Sub 1: Luxury Leather Goods,Retail Value RSP,USD million,Current Prices,9974.1,10525.5,11024.5,9831.7,9779.3,9963.4,10608.0,10917.9,11238.6,11567.2,11933.2,1.197703595
Western Europe,Sub 1: Luxury Portable Electronics,Retail Value RSP,USD million,Current Prices,353.6,370.7,391.0,389.7,392.2,414.5,459.5,494.9,527.9,562.2,597.5,1.441495778
Western Europe,Sub 1: Luxury Timepieces,Retail Value RSP,USD million,Current Prices,9210.2,9589.9,9937.5,8981.7,8418.6,8384.0,8768.2,9005.1,9230.8,9458.6,9725.8,1.160042939
Western Europe,Sub 1: Luxury Writing and Stationery,Retail Value RSP,USD million,Current Prices,677.9,701.6,715.6,612.6,596.1,598.3,625.3,634.6,644.5,653.4,665.0,1.111482534
Western Europe,Sub 1: Super Premium Beauty/Personal Care,Retail Value RSP,USD million,Current Prices,13715.5,14290.2,14729.9,12909.6,12768.2,13083.0,14026.8,14595.3,15158.0,15715.1,16362.5,1.250668807
Western Europe,Packaged Food,Retail Value RSP,USD million,Current Prices,590440.7,611730.8,617326.6,531642.0,523118.3,518484.2,541593.0,556242.1,572321.1,583963.1,599357.6,1.155980452
Western Europe,Sub 1: Baked Goods,Retail Value RSP,USD million,Current Prices,119121.3,121889.4,120579.3,102898.3,103064.2,100735.5,104892.0,107614.6,110643.2,112888.4,115928.1,1.150816743
Western Europe,Sub 1: Breakfast Cereals,Retail Value RSP,USD million,Current Prices,7706.4,7904.7,8057.0,7035.8,6671.9,6548.2,6817.2,6970.3,7139.4,7256.4,7426.2,1.134082649
Western Europe,Sub 1: Edible Oils,Retail Value RSP,USD million,Current Prices,11836.9,12651.5,12334.2,10717.1,10847.6,10574.1,11112.2,11502.2,11958.7,12323.1,12761.3,1.206845027
Western Europe,Sub 1: Processed Fruit and Vegetables,Retail Value RSP,USD million,Current Prices,18876.0,19529.8,19646.9,16866.9,16500.1,16437.8,17173.2,17638.7,18156.7,18529.2,19008.3,1.156377374
Western Europe,Sub 1: Processed Meat and Seafood,Retail Value RSP,USD million,Current Prices,84845.7,88789.9,90368.4,77452.2,75866.6,75270.5,78088.9,79634.3,81429.9,82548.8,84221.9,1.118923084
Western Europe,Sub 1: Ready Meals,Retail Value RSP,USD million,Current Prices,28958.9,29783.1,30519.1,26763.8,26487.0,26776.6,28319.3,29308.2,30362.0,31159.8,32139.2,1.200271879
Western Europe,"Sub 1: Rice and Pasta/Noodles",Retail Value RSP,USD million,Current Prices,14021.3,14555.0,14859.7,12913.1,12838.7,12967.2,13697.5,14228.6,14800.2,15256.4,15819.9,1.219993522
Western Europe,"Sub 1: Sauces/ Dressings and Condiments",Retail Value RSP,USD million,Current Prices,22773.1,23830.6,24415.2,21027.8,20698.7,20726.0,21736.6,22419.8,23170.8,23732.3,24446.8,1.179523304
Western Europe,Sub 1: Soup,Retail Value RSP,USD million,Current Prices,4562.9,4701.4,4663.6,4007.4,3895.4,3878.7,4073.1,4201.4,4341.1,4446.1,4577.9,1.180266584
Western Europe,Sub 1: Spreads,Retail Value RSP,USD million,Current Prices,8421.1,8878.4,8952.7,7822.6,7847.2,7857.1,8270.4,8555.7,8863.7,9101.8,9394.8,1.19570834
Western Europe,Personal Accessories,Retail Value RSP,USD million,Current Prices,79791.6,78458.5,79162.3,69416.2,67098.7,68120.7,74955.9,77148.4,80148.8,82875.9,85567.2,1.256111578
Western Europe,Sub 1: Bags and Luggage,Retail Value RSP,USD million,Current Prices,22361.5,22901.8,23439.3,20835.0,20477.0,21137.4,23440.2,24318.4,25462.5,26546.9,27660.5,1.308604653
Western Europe,Sub 1: Jewellery,Retail Value RSP,USD million,Current Prices,36264.3,34105.7,33983.9,29446.7,28170.2,28024.1,30576.2,31311.1,32398.0,33370.1,34288.0,1.223518329
Western Europe,Sub 1: Watches,Retail Value RSP,USD million,Current Prices,17627.6,17872.9,18137.1,16055.6,15411.9,15891.2,17597.5,18117.4,18793.7,19385.6,19968.1,1.256550795
Western Europe,Sub 1: Writing Instruments,Retail Value RSP,USD million,Current Prices,3538.2,3578.1,3601.9,3078.8,3039.7,3068.1,3342.0,3401.5,3494.5,3573.3,3650.5,1.189824321
Western Europe,Pet Care,Retail Value RSP,USD million,Current Prices,29853.8,31340.3,32442.6,28504.3,28172.1,28803.8,31314.0,32358.4,33496.5,34526.6,35560.6,1.23458016
Western Europe,Sub 1: Pet Food,Retail Value RSP,USD million,Current Prices,22649.5,23730.6,24503.8,21581.2,21215.5,21608.7,23413.6,24154.6,24972.6,25711.7,26460.4,1.224525307
Western Europe,Sub 1: Pet Products,Retail Value RSP,USD million,Current Prices,7204.3,7609.7,7938.7,6923.1,6956.6,7195.1,7900.4,8203.8,8523.8,8814.9,9100.2,1.264777418
Western Europe,Soft Drinks,Off-trade Value RSP,USD million,Current Prices,83887.7,86514.6,86956.5,75445.8,74320.6,72735.6,75690.7,77853.0,80146.3,82467.3,85267.5,1.172293897
Western Europe,Sub 1: Bottled Water,Off-trade Value RSP,USD million,Current Prices,21309.8,21890.2,22266.6,19760.3,19991.1,19902.8,20852.3,21852.6,22871.1,23898.8,25031.8,1.257702434
Western Europe,Sub 1: Carbonates,Off-trade Value RSP,USD million,Current Prices,28669.2,29520.3,29277.1,24890.4,24314.6,23468.0,24355.9,24589.4,24882.2,25145.4,25573.4,1.089713653
Western Europe,Sub 1: Concentrates,Off-trade Value RSP,USD million,Current Prices,3171.2,3319.3,3374.4,2931.7,2794.1,2668.1,2704.9,2735.2,2777.4,2810.9,2865.4,1.073947753
Western Europe,Sub 1: Juice,Off-trade Value RSP,USD million,Current Prices,20014.1,20433.4,20228.5,17272.9,16516.0,15875.2,16156.7,16343.7,16530.6,16714.5,16979.4,1.069555029
Western Europe,Sub 1: RTD Coffee,Off-trade Value RSP,USD million,Current Prices,772.6,868.4,955.9,904.6,971.2,1014.6,1093.1,1175.6,1258.0,1337.0,1419.2,1.398777843
Western Europe,Sub 1: RTD Tea,Off-trade Value RSP,USD million,Current Prices,2911.2,3125.1,3221.4,2902.3,2943.3,2987.8,3126.2,3274.5,3435.0,3603.6,3791.6,1.269027378
Western Europe,Sub 1: Sports and Energy Drinks,Off-trade Value RSP,USD million,Current Prices,6992.6,7302.6,7569.9,6723.4,6729.3,6756.3,7331.5,7806.5,8311.8,8872.6,9517.9,1.408744431
Western Europe,Sub 1: Asian Specialty Drinks,Off-trade Value RSP,USD million,Current Prices,47.0,55.4,62.8,60.3,61.0,62.6,70.0,75.5,80.1,84.4,88.8,1.418530351
Western Europe,Tissue and Hygiene,Retail Value RSP,USD million,Current Prices,32383.4,33459.8,33976.2,29361.8,28751.8,29007.7,30403.0,31116.1,31825.8,32444.6,33083.4,1.140504073
Western Europe,Sub 1: Retail Tissue and Hygiene,Retail Value RSP,USD million,Current Prices,32383.4,33459.8,33976.2,29361.8,28751.8,29007.7,30403.0,31116.1,31825.8,32444.6,33083.4,1.140504073
Western Europe,Tobacco,Retail Value RSP,USD million,Current Prices,185517.9,191067.8,192962.9,167333.1,165467.3,166506.4,181933.6,185133.7,190078.1,194706.6,199335.9,1.197166595
Western Europe,Sub 1: Cigarettes,Retail Value RSP,USD million,Current Prices,159874.3,162512.3,163109.7,140713.0,137959.5,137326.0,148383.2,149225.8,151513.9,153407.5,154985.3,1.128594003
Western Europe,"Sub 1: Cigars/ Cigarillos and Smoking Tobacco",Retail Value RSP,USD million,Current Prices,22800.1,24844.8,25640.6,22262.7,22307.8,22953.5,25412.7,25881.6,26658.3,27332.3,27988.3,1.219347812
Western Europe,Sub 1: Smokeless Tobacco and Vapour Products,Retail Value RSP,USD million,Current Prices,2843.5,3710.7,4212.6,4357.3,5200.1,6226.9,8137.7,10026.3,11905.9,13966.8,16362.3,2.627679905
Western Europe,Toys and Games,Retail Value RSP,USD million,Current Prices,40064.2,41642.0,45102.3,40693.7,40826.1,43316.7,48010.6,49332.1,53015.0,55067.7,56613.9,1.306976293
Western Europe,Sub 1: Traditional Toys and Games,Retail Value RSP,USD million,Current Prices,21627.7,22075.9,22700.4,20278.9,20493.8,20513.0,22234.1,22707.8,23457.4,24162.6,24901.2,1.213922878
Western Europe,Sub 1: Video Games,Retail Value RSP,USD million,Current Prices,18436.5,19566.1,22401.9,20414.8,20332.4,22803.7,25776.5,26624.2,29557.6,30905.0,31712.7,1.390682214
Western Europe,Travel,Retail Value RSP,USD million,Current Prices,547629.9,578269.6,592403.6,517958.3,519541.7,516382.4,529463.3,547513.8,568458.5,588070.5,608533.6,1.178455346
Western Europe,Sub 1: Travel Modes,Retail Value RSP,USD million,Current Prices,216728.7,227501.7,234572.5,204909.5,204735.2,201680.9,207088.3,213695.6,220897.9,227730.3,234943.3,1.16492588
Western Europe,Sub 2: Airlines,Retail Value RSP,USD million,Current Prices,116579.8,122596.6,127425.4,110947.9,110785.8,109241.9,112411.1,116115.8,120285.9,124375.6,128833.9,1.179345105
Western Europe,Sub 2: Car Rental,Retail Value RSP,USD million,Current Prices,15587.3,16421.1,16967.2,14923.6,15014.7,14841.2,15253.0,15734.4,16212.5,16620.1,17022.9,1.147002938
Western Europe,Sub 2: Other Transport,Retail Value RSP,USD million,Current Prices,84561.6,88484.0,90179.9,79038.1,78934.8,77597.7,79424.2,81845.4,84399.5,86734.6,89086.5,1.148055935
Western Europe,Sub 1: Lodging,Retail Value RSP,USD million,Current Prices,188971.8,198244.3,204790.6,180173.6,180262.2,178716.1,183376.7,189233.0,195330.5,200843.5,206653.8,1.156324472
Western Europe,Sub 1: Activities,Retail Value RSP,USD million,Current Prices,109355.9,119302.0,125701.6,110133.5,109873.8,110836.7,114456.3,118684.7,123310.9,128344.8,133873.2,1.207841807
Western Europe,Sub 2: Intermediaries,Retail Value RSP,USD million,Current Prices,221762.6,231546.7,237452.8,208051.8,203317.6,197982.3,201322.2,206271.4,211538.5,216586.9,221995.3,1.12128862
Western Europe,Sub 2: Online Travel Sales to Residents,Retail Value RSP,USD million,Current Prices,194056.4,215742.8,232090.1,211976.1,215898.4,218549.9,230264.4,243610.7,257891.3,271500.8,285489.8,1.306291149
Western Europe,Sub 2: Mobile Travel Sales to Residents,Retail Value RSP,USD million,Current Prices,12345.0,21400.6,32954.5,37601.2,44466.7,51182.6,60001.0,69497.1,78251.6,85981.7,93882.2,1.834260081
,,,,,,,,,,,,,,,,
